Unnamed: 0,event_name,event_date,event_tag,event_lon,event_lat,event_depth,event_mw,model_author,extension,SDA_MDA,lon_asp1,lat_asp1,lon_asp2,lat_asp2,lon_asp3,lat_asp3,lon_asp4,lat_asp4,SGM,TELE,TRIL,LEVEL,GPS,INSAR,SURF,OTHER,SPOT,HR-GPS,SAR,BBR,SAT,LR-GPS,OTHERS,GNSS,NGAsubEQID,Nsubfaults,Dcoast_Smax,H_Smax,minDstations_Smax,EQID
142,Hector Mine (Calif.),10/16/1999,s1999HECTOR01SALI,-116.27,34.59,7.5,7.14,Salichon et al. (2004) ,mat,MDA,-116.179281818182,34.4061489361702,-116.282781818182,34.5721319148936,-116.292190909091,34.5905744680851,-999.0,-999.0,0,17,0,0,77,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,144.0,-999.0,-999.0,-999.0,-999
143,Izmit (Turkey),08/17/1999,s1999IZMITT01BOUC,29.987,40.725,17.0,7.59,Bouchon et al. (2002) ,mat,MDA,29.7223989949749,40.7225,30.527916080402,40.7125333333333,30.1930381909548,40.7125333333333,30.4917130653266,40.7125333333333,6,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,2790.0,-999.0,-999.0,-999.0,-999
144,Izmit (Turkey),08/17/1999,s1999IZMITT01CAKI,29.91,40.7,16.0,7.47,Cakir et al. (2004) ,mat,MDA,30.4166248756219,40.7040166666667,29.8557870646766,40.72645,29.8648328358209,40.7152333333333,30.3080756218905,40.7152333333333,0,0,0,0,38,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,224.0,-999.0,-999.0,-999.0,-999
145,Izmit (Turkey),08/17/1999,s1999IZMITT01DELO,29.97,40.76,17.0,7.56,Delouis et al. (2002) ,mat,MDA,29.692132195122,40.7154909090909,29.8004190243902,40.7251090909091,30.2425902439024,40.7154909090909,31.0998609756098,40.7635818181818,6,13,0,0,35,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,115.0,-999.0,-999.0,-999.0,-999
146,Izmit (Turkey),08/17/1999,s1999IZMITT01HAYE,29.86,40.75,17.0,7.53,Hayes (2017) ,mat,MDA,29.9371131221719,40.7523,29.946143438914,40.7523,29.9280828054299,40.7523,29.9190524886878,40.7523,0,79,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,175.0,-999.0,-999.0,-999.0,-999
147,Izmit (Turkey),08/17/1999,s1999IZMITT01REIL,29.97,40.76,17.0,7.42,Reilinger et al. (2000) ,mat,MDA,29.808518974359,40.7552857142857,30.2251846153846,40.7552857142857,30.2614164102564,40.7552857142857,30.0440256410256,40.7660571428571,0,0,0,0,35,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,413.0,-999.0,-999.0,-999.0,-999
148,Izmit (Turkey),08/17/1999,s1999IZMITT01SEKI,29.91,40.71,17.0,7.44,Sekiguchi and Iwata (2002) ,mat,MDA,30.4279730337079,40.7067222222222,30.4098528089888,40.7163333333333,30.3283117977528,40.7067222222222,30.5185741573034,40.7163333333333,10,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,376.0,-999.0,-999.0,-999.0,-999
149,Izmit (Turkey),08/17/1999,s1999IZMITT01YAGI,29.91,40.7,16.0,7.4,Yagi and Kikuchi (2000) ,mat,MDA,29.8339752136752,40.6939666666667,29.8248760683761,40.6939666666667,29.8157769230769,40.6939666666667,29.8066777777778,40.6939666666667,9,11,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,144.0,-999.0,-999.0,-999.0,-999
150,Oaxaca (Mexico),09/30/1999,s1999OAXACA01HERN,-97.02,16.0,39.7,7.47,Hernandez et al. (2001) ,mat,MDA,-97.353,16.1935,-97.1793137931035,16.0750142857143,-96.8410827586207,15.9747571428571,-96.9873448275862,15.9838714285714,8,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,72.0,-999.0,-999.0,-999.0,-999
151,Kleifarvatn (Iceland),06/17/2000,s2000KLEIFA01SUDH,-21.9664,63.9038,4.0,5.87,Sudhaus and Jonsson (2008) ,mat,SDA,-21.95765,63.9136875,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,0,11,634,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,80.0,-999.0,-999.0,-999.0,-999
152,Tottori (Japan),10/06/2000,s2000TOTTOR01IWAT,133.357,35.269,14.0,6.86,Iwata et al. (2000) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,999,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,77.0,-999.0,-999.0,-999.0,-999
153,Tottori (Japan),10/06/2000,s2000TOTTOR01PIAT,133.35,35.275,12.5,6.6,Piatanesi et al. (2007) ,mat,MDA,133.434285714286,35.1513333333333,133.367619047619,35.2446666666667,133.339047619048,35.282,-999.0,-999.0,18,0,0,0,13,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,171.0,-999.0,-999.0,-999.0,-999
154,Tottori (Japan),10/06/2000,s2000TOTTOR01SEKI,133.35669,35.26937,7.8,6.83,Sekiguchi et al. (2003) ,mat,MDA,133.385375,35.2361739130435,133.366125,35.2641391304348,133.327625,35.3014260869565,-999.0,-999.0,12,0,0,59,10,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,136.0,-999.0,-999.0,-999.0,-999
155,Tottori (Japan),10/06/2000,s2000TOTTOR01SEMM,133.357,35.269,14.5,6.73,Semmane et al. (2005)a ,mat,MDA,133.352177777778,35.2810333333333,133.371622222222,35.2524333333333,133.323011111111,35.3191666666667,133.410511111111,35.2047666666667,21,0,0,0,14,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,160.0,-999.0,-999.0,-999.0,-999
156,"Bhuj, Gujarat",01/26/2001,s2001BHUJGU01WANG,70.28,23.4,24.94,7.6,Wang et al. (2015) ,mat,SDA,70.2722725274725,23.4460590909091,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,119,-999,0,0,789,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,204.0,-999.0,-999.0,-999.0,-999
157,Bhuj (India),01/26/2001,s2001BHUJIN01ANTO,70.32,23.4,20.0,7.38,Antolik and Dreger (2003) ,mat,MDA,70.341616091954,23.4214777777778,70.2138459770115,23.5148388888889,-999.0,-999.0,-999.0,-999.0,0,39,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,486.0,-999.0,-999.0,-999.0,-999
158,"Bhuj,India",01/26/2001,s2001BHUJIN01COPL,70.2835,23.4035,22.7306,7.6,Copley et al. (2011) ,mat,MDA,70.2146089552239,23.5260310344828,70.534676119403,23.4043689655172,-999.0,-999.0,-999.0,-999.0,0,40,-999,999,0,999,-999,0,999,-999,-999,-999,-999,-999,-999,-999,-999.0,116.0,-999.0,-999.0,-999.0,-999
159,"Bhuj, India",01/26/2001,s2001BHUJIN01HAYE,70.23,23.42,16.0,7.61,Hayes (2017) ,mat,MDA,70.3414908450704,23.5276136986301,70.0791633802817,23.4188575342466,-999.0,-999.0,-999.0,-999.0,0,37,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,336.0,-999.0,-999.0,-999.0,-999
160,Bhuj (India),01/26/2001,s2001BHUJIN01YAGI,70.24,23.63,18.0,7.66,Yagi (2003) ,mat,MDA,70.1141142857143,23.6462620689655,69.9126571428571,23.6275793103448,69.8668714285714,23.6182379310345,-999.0,-999.0,0,21,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,105.0,-999.0,-999.0,-999.0,-999
161,Geiyo (Japan),03/24/2001,s2001GEIYOJ01KAKE,132.6962,34.1292,46.46,6.68,Kakehi (2004) ,mat,MDA,132.742581818182,33.9854148148148,132.676654545455,33.9576592592593,132.704909090909,34.1334444444444,-999.0,-999.0,14,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,60.0,-999.0,-999.0,-999.0,-999
162,Geiyo (Japan),03/24/2001,s2001GEIYOJ01SEKI,132.6962,34.1292,46.46,6.79,Sekiguchi and Iwata (2001) ,mat,MDA,132.72858,33.9692769230769,132.76946,34.0720846153846,132.76946,34.0253538461539,-999.0,-999.0,999,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,70.0,-999.0,-999.0,-999.0,-999
163,"Kokoxili, Southern Qinghai, China ",11/14/2001,s2001KOKOXI01LASS,90.541,35.92,13.5,7.8,Lasserre et al. (2005) ,mat,MDA,93.5291022556391,35.7441716216216,92.734984962406,35.8259621621622,92.5545037593985,35.8441378378378,92.8342496240602,35.8168743243243,0,0,0,0,0,5000,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,356.0,-999.0,-999.0,-999.0,-999
164,"Qinghai, China  ",11/14/2001,s2001QINGHA01HAYE,90.54,35.95,10.0,7.84,"Hayes (NEIC, Qinghai 2015) ",mat,MDA,90.5216829787234,35.9822878048781,90.3773518375242,35.991543902439,93.1467056092843,35.8064219512195,92.9933537717602,35.8156780487805,0,41,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,288.0,-999.0,-999.0,-999.0,-999
165,Denali (Alaska) ,11/03/2002,s2002DENALI01ASAN,-147.4529,63.5141,5.6,7.85,Asano et al. (2005) ,mat,MDA,-144.196860606061,62.9812957983193,-143.917203030303,62.9089327731092,-143.754821212121,62.863705882353,-146.479227272727,63.4697462184874,10,0,0,0,25,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,260.0,-999.0,-999.0,-999.0,-999
166,Denali (Alaska)  ,11/03/2002,s2002DENALI01HAYE,-147.444,63.5175,8.0,7.97,"Hayes (NEIC, Alaska Central 2015) ",mat,MDA,-144.715108223201,63.156597382199,-144.51670763583,63.1113382198953,-145.084854772394,63.2380638743456,-145.788275036711,63.4191005235602,0,93,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,672.0,-999.0,-999.0,-999.0,-999
167,Denali (Alaska),11/03/2002,s2002DENALI01OGLE,-147.53,63.52,7.5,7.91,Oglesby et al. (2004) ,mat,MDA,-145.628552216749,63.3819259493671,-144.022927914614,63.011446835443,-143.761337438424,62.9572303797468,-144.762597536946,63.183132278481,8,0,0,0,38,0,1,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,704.0,-999.0,-999.0,-999.0,-999
168,"Bam, Iran ",12/26/2003,s2003BAMIRA01POIA,58.365,29.052,8.0,6.5,Poiata et al. (2012a) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,3,41,0,-999,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,20.0,-999.0,-999.0,-999.0,-999
169,Boumerdes (Algeria),05/21/2003,s2003BOUMER01SEMM,3.65,36.83,16.0,7.25,Semmane et al. (2005) ,mat,MDA,3.78655405405405,36.928884,3.89552702702703,36.983652,3.45963513513514,36.791964,3.69574324324324,36.9015,4,0,0,19,9,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,128.0,-999.0,-999.0,-999.0,-999
170,Carlsberg Ridge  ,07/15/2003,s2003CARLSB01WEIx,68.3704,-2.6116,11.326,7.6,"Wei (Caltech, Carlsberg 2003) ",mat,MDA,69.3084555555556,-1.28050588235294,69.3265277777778,-1.25341764705882,69.3536361111111,-1.2173,68.3687,-2.61685882352941,0,58,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,288.0,-999.0,-999.0,-999.0,-999
171,Colima (Mexico),01/22/2003,s2003COLIMA01HAYE,-104.1,18.77,24.0,7.46,Hayes (2017) ,mat,MDA,-103.982262857143,18.9415633333333,-104.14524,18.6602555555556,-999.0,-999.0,-999.0,-999.0,0,48,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,465.0,-999.0,-999.0,-999.0,-999
172,Colima (Mexico),01/22/2003,s2003COLIMA01YAGI,-104.13,18.71,20.0,7.5,Yagi et al. (2004) ,mat,MDA,-104.140765306122,18.7934625,-104.258455102041,18.6120875,-103.896332653061,19.0836625,-104.032128571429,18.3944375,18,12,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,238.0,-999.0,-999.0,-999.0,-999
173,Miyagi-hokubu (Japan),07/25/2003,s2003MIYAGI01HIKI,141.174,38.403,6.5,6.1,Hikima and Koketsu (2004) ,mat,MDA,141.23932,38.4264333333333,141.22016,38.3981333333333,141.18184,38.3792666666667,-999.0,-999.0,10,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,45.0,-999.0,-999.0,-999.0,-999
174,Miyagi-hokubu (Japan),07/25/2003,s2003MIYAGI01MIUR,141.174,38.403,6.5,6.08,Miura et al. (2004) ,mat,SDA,141.2361,38.4605727272727,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,0,23,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,80.0,-999.0,-999.0,-999.0,-999
175,Tokachi-oki (Japan),09/25/2003,s2003TOKACH01HAYE,143.91,41.81,27.0,8.24,Hayes (2017) ,mat,MDA,143.710509090909,42.0603264150943,143.983072727273,41.8308735849057,143.846790909091,42.473341509434,142.711109090909,41.3719679245283,0,82,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,4000068,425.0,45.356395049914354,37.6379,33.39000181628624,-999
176,"Tokachi-Oki,Japan ",09/25/2003,s2003TOKACH01KOBA,144.0875,41.7785,19.6,8.2,Kobayashi et al. (2021) ,mat,MDA,143.782276923077,42.1182098039216,144.146707692308,41.7049333333333,-999.0,-999.0,-999.0,-999.0,17,27,0,0,52,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,4000068,221.0,51.01065897876465,32.68,49.39723864572289,-999
177,Tokachi-oki (Japan),09/25/2003,s2003TOKACH01KOKE,144.0785,41.7797,25.0,8.21,Koketsu et al. (2004) ,mat,MDA,143.832655555556,42.0787,144.483266666667,42.3601,144.074813513514,42.6079,144.472716216216,42.4077,11,0,0,0,105,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,4000068,120.0,57.45105895994871,38.690900000000006,51.21821310084452,-999
178,Tokachi-oki (Japan),09/25/2003,s2003TOKACH01TANI,144.08,41.78,25.0,7.96,Tanioka et al. (2004) ,mat,MDA,143.931161596958,41.912042408377,144.672684790875,42.3725376963351,-999.0,-999.0,-999.0,-999.0,0,0,0,0,0,0,0,11,-999,-999,-999,-999,-999,-999,-999,-999,4000068,20.0,66.28773380723035,39.0583,57.27830448920204,-999
179,Tokachi-oki (Japan),09/25/2003,s2003TOKACH01YAGI,144.08,41.78,27.0,8.16,Yagi (2004) ,mat,MDA,143.379186046512,42.38072,144.070372093023,41.7244,143.655660465116,42.09944,143.978213953488,42.80264,36,12,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,4000068,221.0,47.54729417250298,30.6515,44.48941073133904,-999
180,Tokachi-oki (Japan),09/25/2003,s2003TOKACH01YAMA,144.08,41.78,25.0,8.03,Yamanaka and Kikuchi (2003) ,mat,MDA,144.140068639053,42.00661,143.516537278107,41.8613033333333,144.067775147929,42.4879383333333,-999.0,-999.0,0,25,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,4000068,96.0,73.80093392910166,31.8505,73.49119800866544,-999
181,"Tokachi-Oki,Japan ",09/25/2003,s2003TOKACH02KOBA,144.0875,41.7785,19.6,8.3,Kobayashi et al. (2021) ,mat,MDA,143.782276923077,41.9714075471698,144.237815384615,41.7893018867925,145.376661538462,41.7893018867925,144.420030769231,42.6087773584906,5,12,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,4000068,221.0,48.61528562559528,30.05,44.466606566373855,-999
182,"Irian-Jaya, Indonesia  ",02/07/2004,s2004IRIANx01WEIx,135.051,-3.9906,11.2362,7.2,"Wei (Caltech, Irian-Jaya 2004) ",mat,MDA,134.938431578947,-4.01487826086957,134.728284210526,-4.06163913043478,135.011526315789,-4.00552608695652,135.048073684211,-4.00552608695652,0,96,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,175.0,-999.0,-999.0,-999.0,-999
183,"Niigata-Ken Chuetsu, Japan ",10/23/2004,s2004NIIGAT01ASAN,138.839,37.307,10.6,6.62,Asano and Iwata (2009) ,mat,MDA,138.847085714286,37.3062851851852,138.893621428571,37.2970111111111,138.819164285714,37.2320925925926,138.884314285714,37.3990259259259,22,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,126.0,-999.0,-999.0,-999.0,-999
184,Parkfield (Calif.),09/28/2004,s2004PARKFI01CUST,-120.3706,35.8185,8.26,6.06,Custodio et al. (2005) ,mat,MDA,-120.370696666667,35.822375862069,-120.41698,35.8683586206897,-120.47252,35.9143413793104,-120.315156666667,35.7671965517241,43,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,189.0,-999.0,-999.0,-999.0,-999
185,Parkfield (Calif.),09/28/2004,s2004PARKFI01DREG,-120.3706,35.8185,8.26,6.0,Dreger et al. (2005) ,mat,MDA,-120.54245,35.9711958333333,-120.4862,35.9240916666667,-999.0,-999.0,-999.0,-999.0,8,0,0,0,23,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,162.0,-999.0,-999.0,-999.0,-999
186,Parkfield  ,09/28/2004,s2004PARKFI01JIxx,-120.36703,35.82363,8.0,5.9,"Ji (Caltech, Parkfield 2004) ",mat,MDA,-120.351275,35.8081464285714,-120.47339375,35.9195321428571,-120.4452125,35.8916857142857,-120.5955125,36.0216357142857,1,0,0,0,27,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,200.0,-999.0,-999.0,-999.0,-999
187,Sumatra - Andaman,12/26/2004,s2004SUMATR01AMMO,95.78,3.3,35.0,9.1,Ammon et al. (2005) ,mat,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,21,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,893.0,-999.0,-999.0,-999.0,-999
188,Sumatra (Indonesia),12/26/2004,s2004SUMATR01JIxx,95.78,3.3,35.0,8.89,Ji et al. (2005) ,mat,MDA,94.3061108374384,3.66316712328767,93.0983615763547,4.92661917808219,94.3511761083744,4.91759452054794,95.9915519704434,3.12168767123288,0,15,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,450.0,-999.0,-999.0,-999.0,-999
189,Sumatra (Indonesia) ,12/26/2004,s2004SUMATR01RHIE,95.49,3.12,27.0,9.17,Rhie et al. (2007) ,mat,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,10,0,0,38,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,201.0,-999.0,-999.0,-999.0,-999
190,Sumatra (Indonesia) ,12/26/2004,s2004SUMATR02RHIE,95.49,3.12,27.0,9.19,Rhie et al. (2007) ,mat,-999,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,10,0,0,38,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,201.0,-999.0,-999.0,-999.0,-999
191,"Zhongba, Tibet",07/11/2004,s2004ZHONGB01ELLI,83.83,30.73,10.0,6.2,Elliott et al. (2010) ,mat,SDA,83.8439111111111,30.73005,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,0,0,0,0,999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,400.0,-999.0,-999.0,-999.0,-999
192,Fukuoka (Japan) ,03/20/2005,s2005FUKUOK01ASAN,130.16,33.75,14.0,6.64,Asano and Iwata (2006) ,mat,MDA,130.217366666667,33.7223,130.236125,33.712225,130.161091666667,33.752525,130.198608333333,33.732375,16,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,117.0,-999.0,-999.0,-999.0,-999
193,Fukuoka (Japan) ,04/20/2005,s2005FUKUOK02ASAN,130.29,33.67,13.0,5.57,Asano and Iwata (2006) ,mat,SDA,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,16,0,0,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,64.0,-999.0,-999.0,-999.0,-999
194,"Honshu , Japan   ",08/16/2005,s2005HONSHU01SHAO,142.04581,38.2398,34.4965,7.5,"Shao and Ji (UCSB, Honshu 2005) ",mat,SDA,142.080641025641,38.2099669902913,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,77,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,126.0,-999.0,-999.0,-999.0,-999
195,Kashmir   ,10/08/2005,s2005KASHMI01KONC,73.62534,34.49047,10.8576,7.6,"Konca (Caltech, Kashmir 2005) ",mat,MDA,73.560376,34.4008738461538,73.45092,34.5927169230769,-999.0,-999.0,-999.0,-999.0,0,14,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,190.0,-999.0,-999.0,-999.0,-999
196,"Kashmir, Pakistan  ",10/08/2005,s2005KASHMI01SHAO,73.6259,34.4813,10.5152,7.6,"Shao and Ji (UCSB,Kashmir 2005) ",mat,SDA,73.4663545454546,34.49849,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,102,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,84.0,-999.0,-999.0,-999.0,-999
197,Northern Californi  ,06/15/2005,s2005NORTHE01SHAO,-125.9812,41.2932,9.0038,7.2,"Shao and Ji (UCSB, Northern California 2005) ",mat,MDA,-126.123756842105,41.1969727272727,-126.187294736842,41.1510333333333,-126.032988421053,41.2612878787879,-125.978527368421,41.2980393939394,0,89,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,119.0,-999.0,-999.0,-999.0,-999
198,Sumatra,03/28/2005,s2005SUMATR01HAYE,96.91,1.95,28.5,8.59,Hayes (2017) ,mat,MDA,96.6848724770642,2.27351666666667,97.4783256880734,1.13741666666667,97.2348798165138,1.93088333333333,97.1266816513762,-0.287216666666667,0,100,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,532.0,-999.0,-999.0,-999.0,-999
199,Sumatra  ,03/28/2005,s2005SUMATR01JIxx,97.01,2.01,40.0,8.7,"Ji (Caltech, Sumatra 2005) ",mat,MDA,96.6229446629214,1.95793088235294,96.9211219101124,1.29071568627451,97.7614396067416,0.560385539215686,95.836841011236,1.86776666666667,0,21,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,240.0,-999.0,-999.0,-999.0,-999
200,Sumatra,03/28/2005,s2005SUMATR01KONC,97.0082,2.04553,29.60309,8.5,Konca et al. (2007) ,mat,MDA,97.1711518987342,1.44319397590361,96.3054506329114,2.42682048192771,-999.0,-999.0,-999.0,-999.0,0,999,0,0,16,0,-999,90,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,520.0,-999.0,-999.0,-999.0,-999
201,Sumatra  ,03/28/2005,s2005SUMATR01SHAO,97.1048,2.0623,25.6907,8.68,"Shao and Ji (UCSB, Sumatra 2005) ",mat,MDA,97.4862221105528,1.01416186046512,96.7381376884422,1.80859720930233,97.432143718593,2.06137209302326,95.8909095477387,2.11553813953488,0,108,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,247.0,-999.0,-999.0,-999.0,-999
202,"Zhongba, Tibet",04/07/2005,s2005ZHONGB01ELLI,90.43,29.76,5.98,6.2,Elliott et al. (2010) ,mat,MDA,90.4600764705882,29.7275740740741,90.4407352941176,29.7746111111111,-999.0,-999.0,-999.0,-999.0,0,0,0,0,0,999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,336.0,-999.0,-999.0,-999.0,-999
203,"Java, Indonesia",07/17/2006,s2006JAVAIN01HAYE,107.41,-9.25,12.0,7.7,Hayes (2017) ,mat,MDA,107.603510434783,-9.78423181818182,107.432047826087,-9.21362363636364,108.776675652174,-9.79328909090909,-999.0,-999.0,0,49,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,204.0,-999.0,-999.0,-999.0,-999
204,"Java, Indonesia ",07/17/2006,s2006JAVAIN01YAGI,107.284,-9.31,15.0,7.82,Yagi and Fukahata (2011) ,mat,MDA,107.287005882353,-9.31058656716418,108.063535294118,-9.82710298507463,-999.0,-999.0,-999.0,-999.0,0,58,-999,-999,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,350.0,-999.0,-999.0,-999.0,-999
205,Kuril Islands ,11/15/2006,s2006KURILI01HAYE,153.39,46.51,15.25,8.29,Hayes (2017) ,mat,SDA,154.301612526998,46.9297976744186,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,68,0,0,0,0,0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,270.0,-999.0,-999.0,-999.0,-999
206,Kuril Islands  ,11/15/2006,s2006KURILI01JIxx,153.27229,46.6216,25.8576,8.3,"Ji (UCSB, Kuril 2006) ",mat,SDA,154.486883706721,46.8532950953679,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0,46,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,220.0,-999.0,-999.0,-999.0,-999
207,Kuril Islands  ,11/15/2006,s2006KURILI01LAYx,153.266,46.592,12.0,8.4,Lay et al. (2009) ,mat,MDA,154.203897350993,46.9741735426009,154.41136192053,47.5628170403587,-999.0,-999.0,-999.0,-999.0,0,280,-999,0,0,0,-999,0,-999,0,-999,-999,-999,-999,-999,-999,-999.0,120.0,-999.0,-999.0,-999.0,-999
208,Kuril Islands  ,11/15/2006,s2006KURILI02SLAD,153.23,46.607,20.0,8.3,"Sladen (Caltech, Kuril 2006) ",mat,MDA,153.654568459658,46.4343801980198,154.150671149144,46.6784227722772,153.717708801956,47.4557435643564,154.060470660147,47.2568940594059,0,53,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,231.0,-999.0,-999.0,-999.0,-999
209,Pingtung evnt1 (Taiwan),12/26/2006,s2006PINGTU01YENx,120.56,21.69,44.11,6.9,Yen et al. (2008) ,mat,MDA,120.555748717949,21.6155892857143,120.537492307692,21.9334017857143,-999.0,-999.0,-999.0,-999.0,0,16,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,528.0,-999.0,-999.0,-999.0,-999
210,Pingtung evnt2 (Taiwan),12/26/2006,s2006PINGTU02YENx,120.42,21.97,50.22,6.8,Yen et al. (2008) ,mat,MDA,120.530953246753,21.9305221052632,120.439628571429,22.1389505263158,-999.0,-999.0,-999.0,-999.0,0,15,0,0,0,-999,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,288.0,-999.0,-999.0,-999.0,-999
211,"Southern Java, Indonesia  ",07/17/2006,s2006SOUTHE01JIxx,107.35979,-9.30801,14.71768,7.7,"Ji (UCSB, JAVA 2006) ",mat,MDA,107.344905844156,-9.35776518987342,108.319675974026,-9.8913417721519,107.696906168831,-9.58385696202532,108.446035064935,-9.52959493670886,0,30,0,0,0,0,-999,0,-999,-999,-999,-999,-999,-999,-999,-999,-999.0,147.0,-999.0,-999.0,-999.0,-999
